Time (s),q1_values_deg,q2_values_deg,q3_values_mm
0.0,0.0,90.0,0.0
0.01,6.994117985547326e-05,89.91040536686054,0.0
0.02,0.0002797652335649184,89.82067063168235,0.0
0.03,0.0006294737079465771,89.73079557280965,0.0
0.04,0.0011190691905089048,89.64077996651177,0.0
0.05,0.001748555317484652,89.55062358696998,0.0
0.06,0.0025179367821193902,89.46032620626417,0.0
0.07,0.003427219342826454,89.3698875943596,0.0
0.08,0.004476409831519992,89.27930751909321,0.0
0.09,0.005665516161960748,89.18858574616014,0.0
0.1,0.00699454733815908,89.09772203909984,0.0
0.11,0.008463513462803433,89.00671615928215,0.0
0.12,0.010072425745828756,88.91556786589325,0.0
0.13,0.011821296512946743,88.82427691592147,0.0
0.14,0.013710139214341475,88.7328430641429,0.0
0.15,0.015738968433288723,88.64126606310691,0.0
0.16,0.017907799894991527,88.54954566312152,0.0
0.17,0.020216650475314,88.45768161223859,0.0
0.18,0.02266553820978229,88.36567365623887,0.0
0.19,0.02525448230244563,88.27352153861696,0.0
0.2,0.027983503134883632,88.18122500056596,0.0
0.21,0.030852622275359957,88.08878378096219,0.0
0.22,0.033861862487950485,87.9961976163495,0.0
0.23,0.03701124774167152,87.9034662409237,0.0
0.24,0.04030080321991966,87.81058938651648,0.0
0.25,0.043730555329701805,87.71756678257954,0.0
0.26,0.04730053171113859,87.62439815616823,0.0
0.27,0.051010761246929784,87.53108323192534,0.0
0.28,0.054861274071984954,87.43762173206431,0.0
0.29,0.058852101582990625,87.34401337635275,0.0
0.3,0.06298327644821906,87.25025788209534,0.0
0.31,0.06725483261731804,87.15635496411687,0.0
0.32,0.07166680533117695,87.06230433474491,0.0
0.33,0.07621923113188185,86.96810570379243,0.0
0.34,0.08091214787283613,86.87375877854014,0.0
0.35000000000000003,0.08574559472880455,86.77926326371863,0.0
0.36,0.09071961220619291,86.68461886149052,0.0
0.37,0.09583424215328938,86.58982527143208,0.0
0.38,0.10108952777070943,86.49488219051497,0.0
0.39,0.10648551362182174,86.39978931308765,0.0
0.4,0.11202224564336484,86.30454633085651,0.0
0.41000000000000003,0.11769977115601933,86.209152932867,0.0
0.42,0.12351813887524714,86.11360880548439,0.0
0.43,0.1294773989220864,86.01791363237434,0.0
0.44,0.13557760283403522,85.9220670944834,0.0
0.45,0.14181880357618373,85.82606887001906,0.0
0.46,0.14820105555225058,85.72991863442985,0.0
0.47000000000000003,0.15472441461586103,85.63361606038504,0.0
0.48,0.16138893808185725,85.5371608177541,0.0
0.49,0.16819468473771004,85.44055257358615,0.0
0.5,0.1751417148550896,85.3437909920889,0.0
0.51,0.18223009020145559,85.24687573460764,0.0
0.52,0.1894598740518379,85.14980645960374,0.0
0.53,0.1968311312006682,85.05258282263304,0.0
0.54,0.20434392797375175,84.95520447632413,0.0
0.55,0.21199833224031508,84.8576710703561,0.0
0.56,0.21979441342525138,84.75998225143621,0.0
0.5700000000000001,0.22773224252134638,84.66213766327745,0.0
0.58,0.23581189210175255,84.56413694657546,0.0
0.59,0.24403343633249502,84.46597973898565,0.0
0.6,0.252396950985162,84.36766567509969,0.0
0.61,0.2609025134496144,84.26919438642196,0.0
0.62,0.26955020274698127,84.17056550134566,0.0
0.63,0.2783400995426177,84.07177864512862,0.0
0.64,0.28727228615928485,83.97283343986891,0.0
0.65,0.29634684659044475,83.87372950448007,0.0
0.66,0.3055638665136568,83.77446645466621,0.0
0.67,0.31492343330414596,83.67504390289666,0.0
0.68,0.3244256360484728,83.57546145838046,0.0
0.6900000000000001,0.3340705655583752,83.47571872704043,0.0
0.7000000000000001,0.34385831438471853,83.37581531148712,0.0
0.71,0.3537889768315979,83.2757508109923,0.0
0.72,0.3638626489706063,83.17552482146219,0.0
0.73,0.3740794286552042,83.07513693541041,0.0
0.74,0.3844394155352805,82.97458674193061,0.0
0.75,0.3949427110718526,82.87387382666876,0.0
0.76,0.40558941855188163,82.77299777179512,0.0
0.77,0.41637964310331016,82.6719581559759,0.0
0.78,0.4273134917102143,82.5707545543446,0.0
0.79,0.43839107322809584,82.46938653847297,0.0
0.8,0.44961249839940326,82.3678536763416,0.0
0.81,0.4609778798691483,82.26615553231031,0.0
0.8200000000000001,0.4724873322007453,82.16429166708807,0.0
0.8300000000000001,0.48414097189197086,82.06226163770253,0.0
0.84,0.49593891739111506,81.96006499746935,0.0
0.85,0.5078812891133866,81.85770129596088,0.0
0.86,0.5199682094573053,81.75517007897493,0.0
0.87,0.5321998028214955,81.65247088850258,0.0
0.88,0.5445761956214858,81.54960326269612,0.0
0.89,0.5570975163068334,81.44656673583631,0.0
0.9,0.5697638953783364,81.34336083829933,0.0
0.91,0.5825754654054517,81.23998509652337,0.0
0.92,0.5955323610439971,81.13643903297469,0.0
0.93,0.6086347190539244,81.03272216611342,0.0
0.9400000000000001,0.6218826783174043,80.92883401035888,0.0
0.9500000000000001,0.6352763798570129,80.82477407605445,0.0
0.96,0.6488159668542163,80.72054186943201,0.0
0.97,0.6625015846680414,80.61613689257598,0.0
0.98,0.6763333808538854,80.51155864338695,0.0
0.99,0.6903115051826813,80.40680661554474,0.0
1.0,0.7044361096601537,80.3018802984711,0.0
1.01,0.7941541536951675,80.21097437912276,0.0
1.02,0.8838964711390707,80.11990158011554,0.0
1.03,0.9736633121177886,80.02866153324409,0.0
1.04,1.0634549284320887,79.93725386716201,0.0
1.05,1.1532715735689543,79.84567820735619,0.0
1.06,1.2431135027132625,79.75393417612084,0.0
1.07,1.3329809727594075,79.66202139253133,0.0
1.08,1.4228742423232779,79.56993947241774,0.0
1.09,1.5127935717542846,79.47768802833798,0.0
1.1,1.6027392231475377,79.3852666695507,0.0
1.11,1.6927114603562492,79.29267500198789,0.0
1.12,1.7827105490042654,79.19991262822717,0.0
1.1300000000000001,1.872736756498731,79.1069791474637,0.0
1.1400000000000001,1.9627903520429841,79.01387415548187,0.0
1.1500000000000001,2.0528716066495827,78.92059724462658,0.0
1.16,2.142980793153517,78.82714800377417,0.0
1.17,2.233118186225569,78.7335260183032,0.0
1.18,2.32328406238591,78.63973087006458,0.0
1.19,2.413478700017798,78.54576213735167,0.0
1.2,2.5037023793815156,78.45161939486984,0.0
1.21,2.5939553826284953,78.35730221370565,0.0
1.22,2.6842379938155583,78.26281016129587,0.0
1.23,2.774550498919473,78.16814280139592,0.0
1.24,2.864893185851543,78.07329969404803,0.0
1.25,2.9552663444725282,77.97828039554908,0.0
1.26,3.0456702666077042,77.88308445841791,0.0
1.27,3.136105246062126,77.78771143136241,0.0
1.28,3.226571578636093,77.69216085924607,0.0
1.29,3.3170695621408184,77.59643228305428,0.0
1.3,3.407599496414316,77.50052523986004,0.0
1.31,3.498161683337534,77.40443926278945,0.0
1.32,3.58875642685062,77.30817388098666,0.0
1.33,3.679384032969446,77.2117286195784,0.0
1.34,3.77004480980243,77.11510299963818,0.0
1.35,3.860739067567434,77.01829653814995,0.0
1.36,3.9514671186090116,76.92130874797135,0.0
1.37,4.04222927741581,76.82413913779655,0.0
1.3800000000000001,4.1330258606383,76.72678721211852,0.0
1.3900000000000001,4.2238571871065815,76.62925247119105,0.0
1.4000000000000001,4.3147235778486746,76.53153441098999,0.0
1.41,4.405625356108779,76.43363252317437,0.0
1.42,4.496562847365974,76.33554629504673,0.0
1.43,4.587536379353151,76.23727520951319,0.0
1.44,4.67854628207607,76.13881874504276,0.0
1.45,4.769592887832869,76.04017637562646,0.0
1.46,4.860676531233664,75.9413475707357,0.0
1.47,4.951797549220546,75.84233179528016,0.0
1.48,5.042956281087729,75.7431285095653,0.0
1.49,5.134153068502133,75.643737169249,0.0
1.5,5.2253882555240585,75.54415722529814,0.0
1.51,5.316662188628279,75.44438812394412,0.0
1.52,5.407975216725416,75.34442930663818,0.0
1.53,5.4993276911835185,75.24428021000591,0.0
1.54,5.590719965850015,75.14394026580142,0.0
1.55,5.682152397073971,75.0434089008606,0.0
1.56,5.773625343728599,74.94268553705413,0.0
1.57,5.865139167234106,74.84176959123957,0.0
1.58,5.956694231580918,74.74066047521303,0.0
1.59,6.048290903353086,74.63935759566017,0.0
1.6,6.139929551752167,74.5378603541065,0.0
1.61,6.231610548621356,74.43616814686702,0.0
1.62,6.323334268469937,74.33428036499535,0.0
1.6300000000000001,6.415101088498171,74.232196394232,0.0
1.6400000000000001,6.506911388622392,74.12991561495214,0.0
1.6500000000000001,6.5987655515006045,74.02743740211238,0.0
1.6600000000000001,6.6906639625583155,73.92476112519729,0.0
1.67,6.782607010014811,73.8218861481648,0.0
1.68,6.874595084909748,73.71881182939104,0.0
1.69,6.966628581130188,73.61553752161451,0.0
1.7,7.0587078954379345,73.51206257187934,0.0
1.71,7.150833427497317,73.40838632147786,0.0
1.72,7.243005579903334,73.30450810589248,0.0
1.73,7.33522475821022,73.20042725473661,0.0
1.74,7.427491370960438,73.09614309169488,0.0
1.75,7.519805829713999,72.99165493446256,0.0
1.76,7.612168549078316,72.8869620946841,0.0
1.77,7.704579946738416,72.7820638778908,0.0
1.78,7.797040443487625,72.67695958343774,0.0
1.79,7.889550463258617,72.57164850443966,0.0
1.8,7.982110433155025,72.46612992770618,0.0
1.81,8.074720783483432,72.36040313367589,0.0
1.82,8.16738194778587,72.25446739634963,0.0
1.83,8.260094362872739,72.14832198322287,0.0
1.84,8.352858468856258,72.0419661552171,0.0
1.85,8.445674709184374,71.93539916661015,0.0
1.86,8.538543530675204,71.82862026496578,0.0
1.87,8.63146538355192,71.72162869106202,0.0
1.8800000000000001,8.724440721478217,71.6144236788186,0.0
1.8900000000000001,8.817470001594266,71.50700445522332,0.0
1.9000000000000001,8.910553684553186,71.39937024025751,0.0
1.9100000000000001,9.003692234558114,71.29152024682007,0.0
1.92,9.096886119399748,71.18345368065086,0.0
1.93,9.190135810494528,71.07516974025256,0.0
1.94,9.283441782923338,70.9666676168118,0.0
1.95,9.37680451547079,70.85794649411876,0.0
1.96,9.470224490665123,70.74900554848593,0.0
1.97,9.563702194818672,70.63984394866542,0.0
1.98,9.657238118069007,70.5304608557652,0.0
1.99,9.750832754420603,70.42085542316411,0.0
2.0,9.844486601787212,70.31102679642558,0.0
2.0100000000000002,9.828311822415278,70.42085542316411,0.0
2.02,9.812301026165796,70.5304608557652,0.0
2.0300000000000002,9.79645385651591,70.63984394866542,0.0
2.04,9.780769960848955,70.74900554848593,0.0
2.05,9.765248990410445,70.85794649411876,0.0
2.06,9.749890600264866,70.9666676168118,0.0
2.07,9.734694449252908,71.07516974025256,0.0
2.08,9.719660199949404,71.18345368065086,0.0
2.09,9.704787518621817,71.29152024682007,0.0
2.1,9.690076075189301,71.39937024025751,0.0
2.11,9.675525543182404,71.50700445522332,0.0
2.12,9.66113559970319,71.6144236788186,0.0
2.13,9.64690592538606,71.72162869106202,0.0
2.14,9.632836204359014,71.82862026496578,0.0
2.15,9.618926124205478,71.93539916661015,0.0
2.16,9.605175375926658,72.0419661552171,0.0
2.17,9.591583653904385,72.14832198322287,0.0
2.18,9.5781506558645,72.25446739634963,0.0
2.19,9.564876082840678,72.36040313367589,0.0
2.2,9.5517596391388,72.46612992770618,0.0
2.21,9.538801032301729,72.57164850443966,0.0
2.22,9.525999973074642,72.67695958343774,0.0
2.23,9.513356175370767,72.7820638778908,0.0
2.24,9.500869356237583,72.8869620946841,0.0
2.25,9.488539235823437,72.99165493446256,0.0
2.2600000000000002,9.47636553734468,73.09614309169488,0.0
2.27,9.464347987053165,73.20042725473661,0.0
2.2800000000000002,9.452486314204185,73.30450810589248,0.0
2.29,9.440780251024824,73.40838632147786,0.0
2.3000000000000003,9.42922953268273,73.51206257187934,0.0
2.31,9.417833897255296,73.61553752161451,0.0
2.32,9.406593085699207,73.71881182939104,0.0
2.33,9.395506841820401,73.8218861481648,0.0
2.34,9.384574912244394,73.92476112519729,0.0
2.35,9.373797046387013,74.02743740211238,0.0
2.36,9.363172996425474,74.12991561495214,0.0
2.37,9.352702517269822,74.232196394232,0.0
2.38,9.342385366534712,74.33428036499535,0.0
2.39,9.332221304511638,74.43616814686702,0.0
2.4,9.322210094141344,74.5378603541065,0.0
2.41,9.312351500986745,74.63935759566017,0.0
2.42,9.302645293206057,74.74066047521303,0.0
2.43,9.293091241526326,74.84176959123957,0.0
2.44,9.28368911921728,74.94268553705413,0.0
2.45,9.274438702065424,75.0434089008606,0.0
2.46,9.265339768348573,75.14394026580142,0.0
2.47,9.256392098810577,75.24428021000591,0.0
2.48,9.247595476636421,75.34442930663818,0.0
2.49,9.238949687427612,75.44438812394412,0.0
2.5,9.230454519177824,75.54415722529814,0.0
2.5100000000000002,9.222109762248872,75.643737169249,0.0
2.52,9.21391520934698,75.7431285095653,0.0
2.5300000000000002,9.205870655499297,75.84233179528016,0.0
2.54,9.19797589803064,75.9413475707357,0.0
2.5500000000000003,9.190230736540679,76.04017637562646,0.0
2.56,9.18263497288118,76.13881874504276,0.0
2.57,9.175188411133677,76.23727520951319,0.0
2.58,9.167890857587283,76.33554629504673,0.0
2.59,9.160742120716868,76.43363252317437,0.0
2.6,9.153742011161345,76.53153441098999,0.0
2.61,9.14689034170238,76.62925247119105,0.0
2.62,9.140186927243196,76.72678721211852,0.0
2.63,9.13363158478764,76.82413913779655,0.0
2.64,9.12722413341964,76.92130874797135,0.0
2.65,9.120964394282614,77.01829653814995,0.0
2.66,9.11485219055939,77.11510299963818,0.0
2.67,9.108887347452166,77.2117286195784,0.0
2.68,9.103069692162746,77.30817388098666,0.0
2.69,9.09739905387302,77.40443926278945,0.0
2.7,9.091875263725644,77.50052523986004,0.0
2.71,9.086498154804914,77.59643228305428,0.0
2.72,9.081267562117837,77.69216085924607,0.0
2.73,9.076183322575467,77.78771143136241,0.0
2.74,9.071245274974386,77.88308445841791,0.0
2.75,9.066453259978402,77.97828039554908,0.0
2.7600000000000002,9.061807120100433,78.07329969404803,0.0
2.77,9.057306699684613,78.16814280139592,0.0
2.7800000000000002,9.052951844888556,78.26281016129587,0.0
2.79,9.048742403665857,78.35730221370565,0.0
2.8000000000000003,9.04467822574865,78.45161939486984,0.0
2.81,9.040759162630529,78.54576213735167,0.0
2.82,9.036985067549507,78.63973087006458,0.0
2.83,9.033355795471236,78.7335260183032,0.0
2.84,9.029871203072313,78.82714800377417,0.0
2.85,9.026531148723846,78.92059724462658,0.0
2.86,9.023335492475146,79.01387415548187,0.0
2.87,9.020284096037576,79.1069791474637,0.0
2.88,9.017376822768574,79.19991262822717,0.0
2.89,9.014613537655856,79.29267500198789,0.0
2.9,9.01199410730177,79.3852666695507,0.0
2.91,9.009518399907744,79.47768802833798,0.0
2.92,9.007186285258973,79.56993947241774,0.0
2.93,9.004997634709266,79.66202139253133,0.0
2.94,9.00295232116591,79.75393417612084,0.0
2.95,9.001050219074843,79.84567820735619,0.0
2.96,8.9992912044059,79.93725386716201,0.0
2.97,8.997675154638115,80.02866153324409,0.0
2.98,8.996201948745401,80.11990158011554,0.0
2.99,8.99487146718207,80.21097437912276,0.0
3.0,8.993683591868743,80.3018802984711,0.0
3.0100000000000002,8.902881879272584,80.40680661554474,0.0
3.02,8.812107975759169,80.51155864338695,0.0
3.0300000000000002,8.721361522755984,80.61613689257598,0.0
3.04,8.630642163713777,80.72054186943201,0.0
3.0500000000000003,8.539949544088545,80.82477407605445,0.0
3.06,8.449283311323715,80.92883401035888,0.0
3.0700000000000003,8.358643114832653,81.03272216611342,0.0
3.08,8.268028605981321,81.13643903297469,0.0
3.09,8.17743943807118,81.23998509652337,0.0
3.1,8.08687526632233,81.34336083829933,0.0
3.11,7.996335747856848,81.44656673583631,0.0
3.12,7.905820541682389,81.54960326269612,0.0
3.13,7.815329308675937,81.65247088850258,0.0
3.14,7.724861711567771,81.75517007897493,0.0
3.15,7.63441741492573,81.85770129596088,0.0
3.16,7.543996085139544,81.96006499746935,0.0
3.17,7.453597390405505,82.06226163770253,0.0
3.18,7.363221000711192,82.16429166708807,0.0
3.19,7.2728665878205385,82.26615553231031,0.0
3.2,7.182533825259008,82.3678536763416,0.0
3.21,7.092222388298939,82.46938653847297,0.0
3.22,7.001931953945177,82.5707545543446,0.0
3.23,6.911662200920782,82.6719581559759,0.0
3.24,6.821412809653011,82.77299777179512,0.0
3.25,6.731183462259404,82.87387382666876,0.0
3.2600000000000002,6.6409738425341125,82.97458674193061,0.0
3.27,6.550783635934394,83.07513693541041,0.0
3.2800000000000002,6.460612529567203,83.17552482146219,0.0
3.29,6.370460212176092,83.2757508109923,0.0
3.3000000000000003,6.280326374128146,83.37581531148712,0.0
3.31,6.190210707401187,83.47571872704043,0.0
3.3200000000000003,6.1001129055710654,83.57546145838046,0.0
3.33,6.010032663799186,83.67504390289666,0.0
3.34,5.91996967882013,83.77446645466621,0.0
3.35,5.829923648929489,83.87372950448007,0.0
3.36,5.739894273971816,83.97283343986891,0.0
3.37,5.649881255328771,84.07177864512862,0.0
3.38,5.559884295907367,84.17056550134566,0.0
3.39,5.469903100128437,84.26919438642196,0.0
3.4,5.37993737391517,84.36766567509969,0.0
3.41,5.289986824681854,84.46597973898565,0.0
3.42,5.20005116132279,84.56413694657546,0.0
3.43,5.110130094201209,84.66213766327745,0.0
3.44,5.02022333513853,84.75998225143621,0.0
3.45,4.930330597403592,84.8576710703561,0.0
3.46,4.840451595702123,84.95520447632413,0.0
3.47,4.7505860461662905,85.05258282263304,0.0
3.48,4.660733666344437,85.14980645960374,0.0
3.49,4.570894175190906,85.24687573460764,0.0
3.5,4.481067293056012,85.3437909920889,0.0
3.5100000000000002,4.3912527416761495,85.44055257358615,0.0
3.52,4.301450244164053,85.5371608177541,0.0
3.5300000000000002,4.211659524999111,85.63361606038504,0.0
3.54,4.121880310017897,85.72991863442985,0.0
3.5500000000000003,4.032112326404764,85.82606887001906,0.0
3.56,3.9423553026825706,85.9220670944834,0.0
3.5700000000000003,3.852608968703578,86.01791363237434,0.0
3.58,3.7628730556403567,86.11360880548439,0.0
3.59,3.6731472959769818,86.209152932867,0.0
3.6,3.5834314235001408,86.30454633085651,0.0
3.61,3.4937251732905326,86.39978931308765,0.0
3.62,3.40402828171432,86.49488219051497,0.0
3.63,3.3143404864146335,86.58982527143208,0.0
3.64,3.224661526303289,86.68461886149052,0.0
3.65,3.1349911415525438,86.77926326371863,0.0
3.66,3.045329073587029,86.87375877854014,0.0
3.67,2.955675065075686,86.96810570379243,0.0
3.68,2.8660288599239294,87.06230433474491,0.0
3.69,2.7763902032658203,87.15635496411687,0.0
3.7,2.6867588414564425,87.25025788209534,0.0
3.71,2.5971345220642674,87.34401337635275,0.0
3.72,2.5075169938637054,87.43762173206431,0.0
3.73,2.4179060068277267,87.53108323192534,0.0
3.74,2.3283013121206237,87.62439815616823,0.0
3.75,2.2387026620907644,87.71756678257954,0.0
3.7600000000000002,2.1491098102635955,87.81058938651648,0.0
3.77,2.0595225113346194,87.9034662409237,0.0
3.7800000000000002,1.9699405211625443,87.9961976163495,0.0
3.79,1.8803635967624386,88.08878378096219,0.0
3.8000000000000003,1.7907914962991605,88.18122500056596,0.0
3.81,1.7012239790806154,88.27352153861696,0.0
3.8200000000000003,1.6116608055513364,88.36567365623887,0.0
3.83,1.5221017372860925,88.45768161223859,0.0
3.84,1.432546536983502,88.54954566312152,0.0
3.85,1.3429949684597977,88.64126606310691,0.0
3.86,1.2534467966427596,88.7328430641429,0.0
3.87,1.1639017875655755,88.82427691592147,0.0
3.88,1.074359708360932,88.91556786589325,0.0
3.89,0.9848203272550602,89.00671615928215,0.0
3.9,0.8952834135620176,89.09772203909984,0.0
3.91,0.8057487376778986,89.18858574616014,0.0
3.92,0.7162160710752757,89.27930751909321,0.0
3.93,0.626685186297589,89.3698875943596,0.0
3.94,0.5371558569537066,89.46032620626417,0.0
3.95,0.44762785771253144,89.55062358696998,0.0
3.96,0.35810096429771443,89.64077996651177,0.0
3.97,0.2685749534823942,89.73079557280965,0.0
3.98,0.17904960308409534,89.82067063168235,0.0
3.99,0.08952469195959516,89.91040536686054,0.0
4.0,0.0,90.0,0.0
